DATE_OF_SURVEY,YEAR,MONTH,DAY,REGION,BED,BED_NAME,HARVESTED,TOTAL,AVAILABLE,DATE_PREVIOUS_SURVEY,Notes
04/11/1997,1997,4,11,"Southern","4","Del Mar",0,200,100,03/20/1997," "
04/11/1997,1997,4,11,"Southern","5","Encinitas",0,100,50,03/20/1997," "
04/11/1997,1997,4,11,"Southern","6","Las Flores",0,100,50,03/20/1997," "
04/11/1997,1997,4,11,"Southern","7","San Onofre",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","8","Capistrano Beach",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","9","San Clemente",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
04/11/1997,1997,4,11,"Southern","13","Palos Verdes",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","14","Redondo Beach",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
04/11/1997,1997,4,11,"Southern","16","Malibu",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","17","Point Dume",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","18","Ventura",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","19","Rincon Point",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","20","Carpinteria",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","21","Summerland",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","22","Santa Barbara",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","23","Santa Barbara Breakwater",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","24","Arroyo Burro",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","25","Hope Ranch",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","26","Goleta",-99999,-99999,-99999,01/01/1800," "
04/11/1997,1997,4,11,"Southern","27","Coal Oil Point",-99999,-99999,-99999,01/01/1800," "
04/11/1997,1997,4,11,"Southern","28","Naples",0,300,200,03/20/1997," "
04/11/1997,1997,4,11,"Southern","29","El Refugio",-99999,-99999,-99999,01/01/1800," "
04/11/1997,1997,4,11,"Southern","30","Tajiguas",0,400,300,03/20/1997," "
04/11/1997,1997,4,11,"Southern","31","Gaviota",0,0,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","32","San Augustine",1189,1600,1200,03/20/1997," "
04/11/1997,1997,4,11,"Southern","33","Point Conception",0,100,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
04/11/1997,1997,4,11,"Southern","101","San Clemente Island (S)",0,100,0,03/20/1997," "
04/11/1997,1997,4,11,"Southern","102","San Clemente Island (W)",0,300,200,03/20/1997," "
04/11/1997,1997,4,11,"Southern","103","San Clemente Island (N)",0,600,400,03/20/1997," "
04/11/1997,1997,4,11,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
04/11/1997,1997,4,11,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
04/11/1997,1997,4,11,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,01/01/1800," "
04/11/1997,1997,4,11,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
04/11/1997,1997,4,11,"Southern","110","Santa Cruz Island (N)",0,300,200,03/20/1997," "
04/11/1997,1997,4,11,"Southern","111","Santa Cruz Island (W)",0,300,200,03/20/1997," "
04/11/1997,1997,4,11,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
04/11/1997,1997,4,11,"Southern","113","Santa Rosa Island (SE)",0,1000,600,03/20/1997," "
04/11/1997,1997,4,11,"Southern","114","Santa Rosa Island (SW)",0,1000,400,03/20/1997," "
04/11/1997,1997,4,11,"Southern","115","Santa Rosa Island (NW)",0,400,300,03/20/1997," "
04/11/1997,1997,4,11,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
04/11/1997,1997,4,11,"Southern","117","San Miguel Island (S)",0,400,300,03/20/1997," "
04/11/1997,1997,4,11,"Southern","118","San Miguel Island (N)",0,300,200,03/20/1997," "
04/11/1997,1997,4,11,"Southern","107A","San Nicolas Island",1668,-99999,-99999,03/20/1997," "
04/11/1997,1997,4,11,"Southern","107B","San Nicolas Island (Foul)",0,-99999,-99999,03/20/1997," "
04/11/1997,1997,4,11,"Southern","108A","San Nicolas Island (Rockpile)",0,-99999,-99999,03/20/1997," "
04/11/1997,1997,4,11,"Southern","108B","San Nicolas Island (Westend)",100,-99999,-99999,03/20/1997," "
04/11/1997,1997,4,11,"Southern","108C","San Nicolas Island (Barrack)",100,-99999,-99999,03/20/1997," "
05/07/1997,1997,5,7,"Baja","102"," ",0,1400,1200,04/08/1997," "
05/07/1997,1997,5,7,"Baja","103"," ",0,0,0,04/08/1997," "
05/07/1997,1997,5,7,"Baja","104"," ",0,0,0,04/08/1997," "
05/07/1997,1997,5,7,"Baja","105"," ",0,0,0,04/08/1997," "
05/07/1997,1997,5,7,"Baja","106"," ",826,1000,1000,04/08/1997," "
05/07/1997,1997,5,7,"Baja","107"," ",2010,800,800,04/08/1997," "
05/07/1997,1997,5,7,"Baja","108"," ",0,200,100,04/08/1997," "
05/07/1997,1997,5,7,"Baja","109"," ",0,0,0,04/08/1997," "
05/07/1997,1997,5,7,"Baja","110"," ",0,600,600,04/08/1997," "
05/07/1997,1997,5,7,"Baja","111"," ",0,600,400,04/08/1997," "
05/07/1997,1997,5,7,"Baja","112"," ",0,600,400,04/08/1997," "
05/07/1997,1997,5,7,"Baja","113","Rosario Bay",0,1000,800,04/08/1997," "
05/07/1997,1997,5,7,"Baja","115","Punta San Carlos",0,0,0,04/08/1997," "
05/07/1997,1997,5,7,"Baja","150","San Benitos Island",0,2000,2000,02/28/1997," "
05/07/1997,1997,5,7,"Baja","152","Natividad Island",0,4000,4000,02/28/1997," "
05/07/1997,1997,5,7,"Baja","153","Punta Eugenia",0,2000,2000,02/28/1997," "
05/07/1997,1997,5,7,"Baja","155","S. Turle Bay",0,-99999,-99999,09/18/1996," "
05/07/1997,1997,5,7,"Baja","156","San Pablo to Asuncion",0,-99999,-99999,09/18/1996," "
05/07/1997,1997,5,7,"Baja","101 A","W. Coronado Islands",0,0,0,04/08/1997," "
05/07/1997,1997,5,7,"Baja","101 B","Tijuana",0,0,0,01/27/1997," "
05/07/1997,1997,5,7,"Baja","101 C","Potpola",0,300,300,04/08/1997," "
05/07/1997,1997,5,7,"Baja","101 D","Descanso Bay",0,1000,800,04/08/1997," "
05/07/1997,1997,5,7,"Baja","101 E","Punta Mesquite",822,400,400,04/08/1997," "
05/07/1997,1997,5,7,"Baja","114 A","Geronimo Island",0,2000,2000,04/08/1997," "
05/07/1997,1997,5,7,"Baja","114 B","Sacramento Reef",427,4000,3000,04/08/1997," "
05/07/1997,1997,5,7,"Baja","151A","N. Cedros Island",0,12000,12000,02/28/1997," "
05/07/1997,1997,5,7,"Baja","151B","S. Cedros Island",0,1200,1200,02/28/1997," "
05/07/1997,1997,5,7,"Baja","154A","S. Punta Eugenia",0,1000,1000,02/28/1997," "
05/07/1997,1997,5,7,"Baja","154B","N. Turtle Bay",0,-99999,-99999,09/18/1996," "
05/15/1997,1997,5,15,"Central","202","Purisma Point",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Central","203","Point Sal",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Central","204","Port San Luis",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Central","205","Point San Luis",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Central","206","Point Buchon",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Central","207","Cayucos",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Central","208","Point Estero",70,100,0,09/13/1996," "
05/15/1997,1997,5,15,"Central","209","Cambria",0,200,100,09/13/1996," "
05/15/1997,1997,5,15,"Central","210","San Simeon",954,200,100,09/13/1996," "
05/15/1997,1997,5,15,"Central","211","Ragged Point",0,0,0,09/13/1996," "
05/15/1997,1997,5,15,"Central","212","Bird Rock",571,400,300,09/13/1996," "
05/15/1997,1997,5,15,"Central","213","Cape San Martin",521,300,200,09/13/1996," "
05/15/1997,1997,5,15,"Central","214","Lopez Point",241,200,100,09/13/1996," "
05/15/1997,1997,5,15,"Central","215","Pfeiffer Point",1560,800,600,09/13/1996," "
05/15/1997,1997,5,15,"Central","216","Big Sur",5847,1000,600,09/13/1996," "
05/15/1997,1997,5,15,"Central","217","Point Sur",300,300,100,09/13/1996," "
05/15/1997,1997,5,15,"Central","218","Point Lobos",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Central","219","Carmel Bay",0,600,400,09/13/1996," "
05/15/1997,1997,5,15,"Central","220","Monterey",0,100,0,09/13/1996," "
05/15/1997,1997,5,15,"Central","221","Moss Landing",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Central","222","Santa Cruz",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Central","223","Davenport",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Central","224","Pigeon Point",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Central","225","Halfmoon Bay",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Southern","1","Imperial Beach",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","2","Coronado",291,600,400,04/11/1997," "
05/15/1997,1997,5,15,"Southern","3","Point Loma",291,600,400,04/11/1997," "
05/15/1997,1997,5,15,"Southern","4","Del Mar",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","5","Encinitas",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","6","Las Flores",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","7","San Onofre",0,50,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","8","Capistrano Beach",0,50,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","9","San Clemente",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Southern","13","Palos Verdes",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","14","Redondo Beach",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Southern","16","Malibu",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","17","Point Dume",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","18","Ventura",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","19","Rincon Point",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","20","Carpinteria",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","21","Summerland",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","22","Santa Barbara",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","23","Santa Barbara Breakwater",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","24","Arroyo Burro",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","25","Hope Ranch",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","26","Goleta",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Southern","27","Coal Oil Point",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Southern","28","Naples",0,-99999,-99999,04/11/1997," "
05/15/1997,1997,5,15,"Southern","29","El Refugio",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Southern","30","Tajiguas",0,-99999,-99999,04/11/1997," "
05/15/1997,1997,5,15,"Southern","31","Gaviota",0,0,0,04/11/1997," "
05/15/1997,1997,5,15,"Southern","32","San Augustine",2148,2400,2000,04/11/1997," "
05/15/1997,1997,5,15,"Southern","33","Point Conception",0,1000,800,04/11/1997," "
05/15/1997,1997,5,15,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Southern","101","San Clemente Island (S)",0,-99999,-99999,04/11/1997," "
05/15/1997,1997,5,15,"Southern","102","San Clemente Island (W)",0,-99999,-99999,04/11/1997," "
05/15/1997,1997,5,15,"Southern","103","San Clemente Island (N)",837,400,300,04/11/1997," "
05/15/1997,1997,5,15,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Southern","110","Santa Cruz Island (N)",0,600,400,04/11/1997," "
05/15/1997,1997,5,15,"Southern","111","Santa Cruz Island (W)",408,400,300,04/11/1997," "
05/15/1997,1997,5,15,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Southern","113","Santa Rosa Island (SE)",773,200,200,04/11/1997," "
05/15/1997,1997,5,15,"Southern","114","Santa Rosa Island (SW)",1234,1400,1200,04/11/1997," "
05/15/1997,1997,5,15,"Southern","115","Santa Rosa Island (NW)",0,1200,800,04/11/1997," "
05/15/1997,1997,5,15,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
05/15/1997,1997,5,15,"Southern","117","San Miguel Island (S)",0,1200,800,04/11/1997," "
05/15/1997,1997,5,15,"Southern","118","San Miguel Island (N)",0,600,300,04/11/1997," "
05/15/1997,1997,5,15,"Southern","107A","San Nicolas Island",426,-99999,-99999,03/20/1997," "
05/15/1997,1997,5,15,"Southern","107B","San Nicolas Island (Foul)",0,-99999,-99999,03/20/1997," "
05/15/1997,1997,5,15,"Southern","108A","San Nicolas Island (Rockpile)",0,-99999,-99999,03/20/1997," "
05/15/1997,1997,5,15,"Southern","108B","San Nicolas Island (Westend)",0,-99999,-99999,03/20/1997," "
05/15/1997,1997,5,15,"Southern","108C","San Nicolas Island (Barrack)",0,800,600,03/20/1997," "
06/19/1997,1997,6,19,"Southern","1","Imperial Beach",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","2","Coronado",810,200,150,05/15/1997," "
06/19/1997,1997,6,19,"Southern","3","Point Loma",811,200,150,05/15/1997," "
06/19/1997,1997,6,19,"Southern","4","Del Mar",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","5","Encinitas",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","6","Las Flores",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","7","San Onofre",0,50,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","8","Capistrano Beach",0,50,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","9","San Clemente",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
06/19/1997,1997,6,19,"Southern","13","Palos Verdes",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","14","Redondo Beach",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
06/19/1997,1997,6,19,"Southern","16","Malibu",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","17","Point Dume",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","18","Ventura",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","19","Rincon Point",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","20","Carpinteria",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","21","Summerland",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","22","Santa Barbara",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","23","Santa Barbara Breakwater",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","24","Arroyo Burro",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","25","Hope Ranch",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","26","Goleta",-99999,-99999,-99999,01/01/1800," "
06/19/1997,1997,6,19,"Southern","27","Coal Oil Point",-99999,-99999,-99999,01/01/1800," "
06/19/1997,1997,6,19,"Southern","28","Naples",0,400,300,04/11/1997," "
06/19/1997,1997,6,19,"Southern","29","El Refugio",-99999,-99999,-99999,01/01/1800," "
06/19/1997,1997,6,19,"Southern","30","Tajiguas",300,600,400,04/11/1997," "
06/19/1997,1997,6,19,"Southern","31","Gaviota",0,0,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","32","San Augustine",3772,5000,4000,05/15/1997," "
06/19/1997,1997,6,19,"Southern","33","Point Conception",1412,800,600,05/15/1997," "
06/19/1997,1997,6,19,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
06/19/1997,1997,6,19,"Southern","101","San Clemente Island (S)",0,100,0,05/15/1997," "
06/19/1997,1997,6,19,"Southern","102","San Clemente Island (W)",0,200,100,05/15/1997," "
06/19/1997,1997,6,19,"Southern","103","San Clemente Island (N)",0,400,300,05/15/1997," "
06/19/1997,1997,6,19,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
06/19/1997,1997,6,19,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
06/19/1997,1997,6,19,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,01/01/1800," "
06/19/1997,1997,6,19,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
06/19/1997,1997,6,19,"Southern","110","Santa Cruz Island (N)",0,600,400,05/15/1997," "
06/19/1997,1997,6,19,"Southern","111","Santa Cruz Island (W)",0,600,400,05/15/1997," "
06/19/1997,1997,6,19,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
06/19/1997,1997,6,19,"Southern","113","Santa Rosa Island (SE)",0,-99999,-99999,05/15/1997," "
06/19/1997,1997,6,19,"Southern","114","Santa Rosa Island (SW)",0,-99999,-99999,05/15/1997," "
06/19/1997,1997,6,19,"Southern","115","Santa Rosa Island (NW)",0,-99999,-99999,05/15/1997," "
06/19/1997,1997,6,19,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
06/19/1997,1997,6,19,"Southern","117","San Miguel Island (S)",622,-99999,-99999,05/15/1997," "
06/19/1997,1997,6,19,"Southern","118","San Miguel Island (N)",0,-99999,-99999,05/15/1997," "
06/19/1997,1997,6,19,"Southern","107A","San Nicolas Island",0,400,300,03/20/1997," "
06/19/1997,1997,6,19,"Southern","107B","San Nicolas Island (Foul)",0,0,0,03/20/1997," "
06/19/1997,1997,6,19,"Southern","108A","San Nicolas Island (Rockpile)",422,100,50,03/20/1997," "
06/19/1997,1997,6,19,"Southern","108B","San Nicolas Island (Westend)",1002,100,50,03/20/1997," "
06/19/1997,1997,6,19,"Southern","108C","San Nicolas Island (Barrack)",1070,200,100,05/15/1997," "
06/26/1997,1997,6,26,"Central","202","Purisma Point",-99999,-99999,-99999,01/01/1800," "
06/26/1997,1997,6,26,"Central","203","Point Sal",-99999,-99999,-99999,01/01/1800," "
06/26/1997,1997,6,26,"Central","204","Port San Luis",-99999,-99999,-99999,01/01/1800," "
06/26/1997,1997,6,26,"Central","205","Point San Luis",-99999,-99999,-99999,01/01/1800," "
06/26/1997,1997,6,26,"Central","206","Point Buchon",-99999,-99999,-99999,01/01/1800," "
06/26/1997,1997,6,26,"Central","207","Cayucos",-99999,-99999,-99999,01/01/1800," "
06/26/1997,1997,6,26,"Central","208","Point Estero",0,1000,800,05/15/1997," "
06/26/1997,1997,6,26,"Central","209","Cambria",0,800,600,05/15/1997," "
06/26/1997,1997,6,26,"Central","210","San Simeon",0,800,600,05/15/1997," "
06/26/1997,1997,6,26,"Central","211","Ragged Point",0,0,0,05/15/1997," "
06/26/1997,1997,6,26,"Central","212","Bird Rock",0,600,400,05/15/1997," "
06/26/1997,1997,6,26,"Central","213","Cape San Martin",0,1000,800,05/15/1997," "
06/26/1997,1997,6,26,"Central","214","Lopez Point",0,600,400,05/15/1997," "
06/26/1997,1997,6,26,"Central","215","Pfeiffer Point",0,1400,1200,05/15/1997," "
06/26/1997,1997,6,26,"Central","216","Big Sur",0,2400,2000,05/15/1997," "
06/26/1997,1997,6,26,"Central","217","Point Sur",0,800,600,05/15/1997," "
06/26/1997,1997,6,26,"Central","218","Point Lobos",-99999,-99999,-99999,01/01/1800," "
06/26/1997,1997,6,26,"Central","219","Carmel Bay",0,1000,800,05/15/1997," "
06/26/1997,1997,6,26,"Central","220","Monterey",0,400,300,05/15/1997," "
06/26/1997,1997,6,26,"Central","221","Moss Landing",-99999,-99999,-99999,01/01/1800," "
06/26/1997,1997,6,26,"Central","222","Santa Cruz",-99999,-99999,-99999,01/01/1800," "
06/26/1997,1997,6,26,"Central","223","Davenport",-99999,-99999,-99999,01/01/1800," "
06/26/1997,1997,6,26,"Central","224","Pigeon Point",-99999,-99999,-99999,01/01/1800," "
06/26/1997,1997,6,26,"Central","225","Halfmoon Bay",-99999,-99999,-99999,01/01/1800," "
06/26/1997,1997,6,26,"Southern","113","Santa Rosa Island (SE)",-99999,400,300,05/15/1997," "
06/26/1997,1997,6,26,"Southern","114","Santa Rosa Island (SW)",-99999,2000,1600,05/15/1997," "
06/26/1997,1997,6,26,"Southern","115","Santa Rosa Island (NW)",-99999,1000,800,05/15/1997," "
06/26/1997,1997,6,26,"Southern","117","San Miguel Island (S)",-99999,2500,2000,05/15/1997," "
06/26/1997,1997,6,26,"Southern","118","San Miguel Island (N)",-99999,1200,800,05/15/1997," "
06/27/1997,1997,6,27,"Baja","102"," ",2865,300,200,05/07/1997," "
06/27/1997,1997,6,27,"Baja","103"," ",0,0,0,05/07/1997," "
06/27/1997,1997,6,27,"Baja","104"," ",0,0,0,05/07/1997," "
06/27/1997,1997,6,27,"Baja","105"," ",0,0,0,05/07/1997," "
06/27/1997,1997,6,27,"Baja","106"," ",2036,200,100,05/07/1997," "
06/27/1997,1997,6,27,"Baja","107"," ",2407,4000,4000,05/07/1997," "
06/27/1997,1997,6,27,"Baja","108"," ",0,1000,800,05/07/1997," "
06/27/1997,1997,6,27,"Baja","109"," ",0,0,0,05/07/1997," "
06/27/1997,1997,6,27,"Baja","110"," ",0,800,800,05/07/1997," "
06/27/1997,1997,6,27,"Baja","111"," ",0,700,500,05/07/1997," "
06/27/1997,1997,6,27,"Baja","112"," ",0,800,600,05/07/1997," "
06/27/1997,1997,6,27,"Baja","113","Rosario Bay",0,1600,1200,05/07/1997," "
06/27/1997,1997,6,27,"Baja","115","Punta San Carlos",0,300,200,05/07/1997," "
06/27/1997,1997,6,27,"Baja","101 A","W. Coronado Islands",0,0,0,05/07/1997," "
06/27/1997,1997,6,27,"Baja","101 B","Tijuana",0,0,0,05/07/1997," "
06/27/1997,1997,6,27,"Baja","101 C","Potpola",0,100,50,05/07/1997," "
06/27/1997,1997,6,27,"Baja","101 D","Descanso Bay",614,300,100,05/07/1997," "
06/27/1997,1997,6,27,"Baja","101 E","Punta Mesquite",1043,100,50,05/07/1997," "
06/27/1997,1997,6,27,"Baja","114 A","Geronimo Island",0,2000,2000,05/07/1997," "
06/27/1997,1997,6,27,"Baja","114 B","Sacramento Reef",0,4000,4000,05/07/1997," "
09/08/1997,1997,9,8,"Central","202","Purisma Point",-99999,-99999,-99999,01/01/1800," "
